time,btc
2017-05-06 00:00:00,1407.4885
2017-05-07 00:00:00,1417.9233
2017-05-08 00:00:00,1494.9755
2017-05-09 00:00:00,1562.3441
2017-05-10 00:00:00,1607.9672
2017-05-11 00:00:00,1664.9248
2017-05-12 00:00:00,1555.5039
2017-05-13 00:00:00,1602.2409
2017-05-14 00:00:00,1617.9113
2017-05-15 00:00:00,1544.5887
2017-05-16 00:00:00,1547.4506
2017-05-17 00:00:00,1616.6566
2017-05-18 00:00:00,1700.9591
2017-05-19 00:00:00,1760.262
2017-05-20 00:00:00,1823.4813
2017-05-21 00:00:00,1832.7972
2017-05-22 00:00:00,1875.6082
2017-05-23 00:00:00,2049.3207
2017-05-24 00:00:00,2182.3842
2017-05-25 00:00:00,2126.7437
2017-05-26 00:00:00,2023.1245
2017-05-27 00:00:00,1861.8404
2017-05-28 00:00:00,1984.9692
2017-05-29 00:00:00,2052.4132
2017-05-30 00:00:00,1939.9956
2017-05-31 00:00:00,2072.3549
2017-06-01 00:00:00,2173.6651
2017-06-02 00:00:00,2228.1361
2017-06-03 00:00:00,2271.2765
2017-06-04 00:00:00,2266.5547
2017-06-05 00:00:00,2418.6351
2017-06-06 23:29:55,2573.4055
2017-06-07 00:00:00,2412.5392
2017-06-08 23:39:21,2520.8052
2017-06-09 00:00:00,2517.8864
2017-06-10 00:00:00,2623.6309
2017-06-11 00:00:00,2689.0519
2017-06-12 00:00:00,2413.9005
2017-06-13 00:00:00,2441.1784
2017-06-14 00:00:00,2233.20166335637
2017-06-15 00:00:00,2193.10931241586
2017-06-16 00:00:00,2247.48471036499
2017-06-17 00:00:00,2396.93908878112
2017-06-18 00:00:00,2300.22497864363
2017-06-19 00:00:00,2349.52089828999
2017-06-20 00:00:00,2494.57169429952
2017-06-21 00:00:00,2433.0817171199
2017-06-22 00:00:00,2443.86204272334
2017-06-23 00:00:00,2445.94628680291
2017-06-24 00:00:00,2339.33540635008
2017-06-25 00:00:00,2328.26254755137
2017-06-26 00:00:00,2225.39856042394
2017-06-27 00:00:00,2231.59930709373
2017-06-28 00:00:00,2263.59861415692
2017-06-29 00:00:00,2238.96336909981
2017-06-30 00:00:00,2179.70819240141
2017-07-01 00:00:00,2135.58713503788
2017-07-02 00:00:00,2204.25134002797
2017-07-03 00:00:00,2266.81833860957
2017-07-04 00:00:00,2299.74838684955
2017-07-05 00:00:00,2296.44919014037
2017-07-06 00:00:00,2287.34070657243
2017-07-07 00:00:00,2200.48400128102
2017-07-08 00:00:00,2248.61452821312
2017-07-09 00:00:00,2209.80963102975
2017-07-10 00:00:00,2073.87392532736
2017-07-11 00:00:00,2052.28761085122
2017-07-12 00:00:00,2091.20940816522
2017-07-13 00:00:00,2074.75574738267
2017-07-14 00:00:00,1943.43367591305
2017-07-15 00:00:00,1773.01356243578
2017-07-16 00:00:00,1680.09506998428
2017-07-17 00:00:00,1900.58073754629
2017-07-18 00:00:00,1994.61524837998
2017-07-19 00:00:00,1973.19991508186
2017-07-20 00:00:00,2379.50280431233
2017-07-21 00:00:00,2278.57889906114
2017-07-22 00:00:00,2402.36877281195
2017-07-23 00:00:00,2340.11871588178
2017-07-24 00:00:00,2362.93390162823
2017-07-25 00:00:00,2201.2903453013
2017-07-26 00:00:00,2136.85265179563
2017-07-27 00:00:00,2267.38648105156
2017-07-28 00:00:00,2382.27954660441
2017-07-29 00:00:00,2315.17423920005
2017-07-30 00:00:00,2330.23690662166
2017-07-31 00:00:00,2426.94915931761
2017-08-01 00:00:00,2319.04746024281
2017-08-02 00:00:00,2276.40882144955
2017-08-03 00:00:00,2338.39942776688
2017-08-04 00:00:00,2417.10299096146
2017-08-05 00:00:00,2749.33801589581
2017-08-06 00:00:00,2706.35082826659
2017-08-07 00:00:00,2846.62412628723
2017-08-08 00:00:00,2900.2024125629
2017-08-09 00:00:00,2831.78277155965
2017-08-10 00:00:00,2862.4770898371
2017-08-11 00:00:00,3013.26870851979
2017-08-12 00:00:00,3215.03297302236
2017-08-13 00:00:00,3403.30720951711
2017-08-14 00:00:00,3545.16947804839
2017-08-15 00:00:00,3535.11562891785
2017-08-16 00:00:00,3619.29604404811
2017-08-17 00:00:00,3639.97872446398
2017-08-18 00:00:00,3484.27862858664
2017-08-19 00:00:00,3499.20590582416
2017-08-20 00:00:00,3404.12928487756
2017-08-21 00:00:00,3332.41173557178
2017-08-22 00:00:00,3407.19827501646
2017-08-23 00:00:00,3445.02981724725
2017-08-24 00:00:00,3530.52322329764
2017-08-25 00:00:00,3521.920260494
2017-08-26 00:00:00,3458.67931046665
2017-08-27 00:00:00,3444.2493940579
2017-08-28 00:00:00,3523.01235276136
2017-08-29 00:00:00,3669.50873999068
2017-08-30 00:00:00,3828.40791639659
2017-08-31 00:00:00,3947.79208517625
2017-09-01 00:00:00,4099.84195179735
2017-09-02 00:00:00,3842.48777329689
2017-09-03 00:00:00,3899.41222662156
2017-09-04 00:00:00,3629.28921709062
2017-09-05 00:00:00,3730.47773794323
2017-09-06 00:00:00,3851.17129705178
2017-09-07 00:00:00,3812.37434004852
2017-09-08 00:00:00,3560.03076966709
2017-09-09 00:00:00,3527.80250796005
2017-09-10 00:00:00,3439.65397575417
2017-09-11 00:00:00,3482.21582653811
2017-09-12 00:00:00,3450.74476099201
2017-09-13 00:00:00,3267.1144788312
2017-09-14 00:00:00,2601.73344059431
2017-09-15 00:00:00,3003.71834337433
2017-09-16 00:00:00,3019.06540685191
2017-09-17 00:00:00,2977.32144168827
2017-09-18 00:00:00,3354.75242399352
2017-09-19 00:00:00,3250.39762588542
2017-09-20 00:00:00,3249.44515178993
2017-09-21 00:00:00,3036.62336077048
2017-09-22 00:00:00,3031.11521095925
2017-09-23 00:00:00,3149.29793300228
2017-09-24 00:00:00,3079.45549227123
2017-09-25 00:00:00,3261.96793367354
2017-09-26 00:00:00,3268.97278642028
2017-09-27 00:00:00,3518.95065494184
2017-09-28 00:00:00,3509.77304398893
2017-09-29 00:00:00,3496.06607252181
2017-09-30 00:00:00,3637.73640213994
2017-10-01 00:00:00,3681.74705211865
2017-10-02 00:00:00,3735.35163906477
2017-10-03 00:00:00,3677.95089763711
2017-10-04 00:00:00,3599.10148453349
2017-10-05 00:00:00,3663.39708322633
2017-10-06 00:00:00,3705.43190242227
2017-10-07 00:00:00,3755.34238634445
2017-10-08 00:00:00,3885.61096834637
2017-10-09 00:00:00,4053.2982698713
2017-10-10 00:00:00,4036.65669138855
2017-10-11 00:00:00,4052.1728314049
2017-10-12 00:00:00,4506.00738980823
2017-10-13 00:00:00,4746.39305784808
2017-10-14 00:00:00,4804.64531960241
2017-10-15 00:00:00,4813.16582706151
2017-10-16 00:00:00,4858.19799072763
2017-10-17 00:00:00,4794.93801397699
2017-10-18 00:00:00,4740.2464658645
2017-10-19 00:00:00,4806.78215105017
2017-10-20 00:00:00,5053.05163731036
2017-10-21 00:00:00,5128.27555167051
2017-10-22 00:00:00,5108.32952331846
2017-10-23 00:00:00,5071.01581018987
2017-10-24 00:00:00,4718.80146560474
2017-10-25 00:00:00,4826.77477141527
2017-10-26 00:00:00,5047.65963227622
2017-10-27 00:00:00,4975.03583101243
2017-10-28 00:00:00,4939.53817516821
2017-10-29 00:00:00,5275.80554100892
2017-10-30 00:00:00,5240.99617890591
2017-10-31 00:00:00,5466.71045860513
2017-11-01 00:00:00,5775.32957437615
2017-11-02 00:00:00,6056.73128904817
2017-11-03 00:00:00,6232.81393297112
2017-11-04 00:00:00,6367.13086103105
2017-11-05 00:00:00,6385.90359574869
2017-11-06 00:00:00,6116.64607187146
2017-11-07 00:00:00,6175.66704086994
2017-11-08 00:00:00,6436.68914674492
2017-11-09 00:00:00,6171.6672844711
2017-11-10 00:00:00,5706.18973055649
2017-11-11 00:00:00,5456.36811562507
2017-11-12 00:00:00,5030.61713963169
2017-11-13 00:00:00,5507.04937591623
2017-11-14 00:00:00,5641.53883202489
2017-11-15 00:00:00,6194.5678103702
2017-11-16 00:00:00,6637.46673035766
2017-11-17 00:00:00,6601.26128207857
2017-11-18 00:00:00,6638.653387414
2017-11-19 00:00:00,6824.73655126082
2017-11-20 00:00:00,7004.21975260099
2017-11-21 00:00:00,6913.24189497162
2017-11-22 00:00:00,6986.49289890969
2017-11-23 00:00:00,6849.53905856859
2017-11-24 00:00:00,6938.10639570651
2017-11-25 00:00:00,7327.59815883007
2017-11-26 00:00:00,7834.19874870712
2017-11-27 00:00:00,8261.33771341673
2017-11-28 00:00:00,8655.56993876264
2017-11-29 00:00:00,8334.01862157239
2017-11-30 00:00:00,8744.31954425034
2017-12-01 00:00:00,9245.54523089164
2017-12-02 00:00:00,9385.81390076036
2017-12-03 00:00:00,9484.91947431157
2017-12-04 00:00:00,9802.67261967157
2017-12-05 00:00:00,10292.3088996805
2017-12-06 00:00:00,11765.8619479858
2017-12-07 00:00:00,15707.093785879
2017-12-08 00:00:00,14372.6665175471
2017-12-09 00:00:00,12966.0812611005
2017-12-10 00:00:00,13434.7356671677
2017-12-11 00:00:00,14525.9717406723
2017-12-12 00:00:00,14690.3080535245
2017-12-13 00:00:00,13956.6063994606
2017-12-14 00:00:00,14322.267510152
2017-12-15 00:00:00,15292.8928322075
2017-12-16 00:00:00,16727.6799060356
2017-12-17 00:00:00,16543.8790068916
2017-12-18 00:00:00,16284.1338710923
2017-12-19 00:00:00,15351.9899944755
2017-12-20 00:00:00,14362.003486777
2017-12-21 00:00:00,13789.5756500301
2017-12-22 00:00:00,11877.9159634748
2017-12-23 00:00:00,12848.9355805419
2017-12-24 00:00:00,12188.3445798415
2017-12-25 00:00:00,12046.9663015902
2017-12-26 00:00:00,14012.6485785546
2017-12-27 00:00:00,13759.4625199226
2017-12-28 00:00:00,12618.2508050596
2017-12-29 00:00:00,12581.5179236998
2017-12-30 00:00:00,11345.8976447824
2017-12-31 00:00:00,12364.1244485488
2018-01-01 00:00:00,11732.6740014911
2018-01-02 00:00:00,12700.0130583046
2018-01-03 00:00:00,12977.1066683162
2018-01-04 00:00:00,13237.2333579981
2018-01-05 00:00:00,15243.9241595661
2018-01-06 00:00:00,15249.5268786691
2018-01-07 00:00:00,14154.665422882
2018-01-08 00:00:00,13284.2143631365
2018-01-09 00:00:00,13078.5995734677
2018-01-10 00:00:00,12969.192883987
2018-01-11 00:00:00,11677.8780180684
2018-01-12 00:00:00,12109.691298658
2018-01-13 00:00:00,12454.0209951376
2018-01-14 00:00:00,11869.4276805703
2018-01-15 00:00:00,11751.4420462371
2018-01-16 00:00:00,9556.40811287864
2018-01-17 00:00:00,9366.0901054794
2018-01-18 00:00:00,9456.15382303141
2018-01-19 00:00:00,9621.53215010582
2018-01-20 00:00:00,10850.4025427874
2018-01-21 00:00:00,9548.31614586912
2018-01-22 00:00:00,8968.20724509735
2018-01-23 00:00:00,8851.04891556201
2018-01-24 00:00:00,9100.77919065992
2018-01-25 00:00:00,9060.92437030767
2018-01-26 00:00:00,8885.90399450501
2018-01-27 00:00:00,9216.81017113986
2018-01-28 00:00:00,9387.03634873122
2018-01-29 00:00:00,9013.74108716599
2018-01-30 00:05:18,8959.99286805763
2018-01-31 00:00:00,8055.03650601209
2018-02-01 00:00:00,8143.57445922889
2018-02-02 00:00:00,7251.90908177416
2018-02-03 00:00:00,7088.19300360867
2018-02-04 00:00:00,7217.56466311422
2018-02-05 00:00:00,6688.54491664921
2018-02-06 00:00:00,5536.52710254305
2018-02-07 00:00:00,6226.75643707764
2018-02-08 00:05:28,6207.01699839762
2018-02-09 00:00:00,6694.19724634418
2018-02-10 00:00:00,7061.23405470597
2018-02-11 00:00:00,7002.33899992027
2018-02-12 00:00:00,6670.18286547319
2018-02-13 00:00:00,7247.11468788773
2018-02-14 00:00:00,6895.84547486329
2018-02-15 00:00:00,7569.97860457907
2018-02-16 00:00:00,8089.08319448347
2018-02-17 00:00:00,8184.7877167798
2018-02-18 00:00:00,8870.97280221634
2018-02-19 00:00:00,8472.63392611578
2018-02-20 00:00:00,8953.04326918952
2018-02-21 00:00:00,9323.86134356899
2018-02-22 00:00:00,8089.55064736539
2018-02-23 00:00:00,8133.5016650694
2018-02-24 00:00:00,8378.21288296471
2018-02-25 00:00:00,7924.05946947958
2018-02-26 00:00:00,7891.86666198219
2018-02-27 00:00:00,8411.28726650357
2018-02-28 00:00:00,8751.71222585105
2018-03-01 00:00:00,8485.22748328728
2018-03-02 00:00:00,8851.57755543795
2018-03-03 00:00:00,9009.5844130872
2018-03-04 00:00:00,9218.72101182167
2018-03-05 00:00:00,9148.76535315098
2018-03-06 00:00:00,9341.71463358423
2018-03-07 00:00:00,8641.67964139834
2018-03-08 00:00:00,8055.04423298525
2018-03-09 00:00:00,7654.74606514502
2018-03-10 00:00:00,7537.1448845156
2018-03-11 00:00:00,7223.9440470023
2018-03-12 00:00:00,7725.9597801293
2018-03-13 00:00:00,7482.87729793053
2018-03-14 00:00:00,7436.58843147658
2018-03-15 00:00:00,6715.99966829721
2018-03-16 00:00:00,6793.38866608186
2018-03-17 00:00:00,6928.93923548732
2018-03-18 00:00:00,6557.60833049275
2018-03-19 00:00:00,6691.62454658436
2018-03-20 00:00:00,7001.8551815185
2018-03-21 00:00:00,7289.28454437713
2018-03-22 00:00:00,7265.57178041597
2018-03-23 00:00:00,7087.48031903868
2018-03-24 00:00:00,7139.93393722785
2018-03-25 00:00:00,6977.09733617428
2018-03-26 00:00:00,6861.67710530826
2018-03-27 00:00:00,6571.81270965822
2018-03-28 00:00:00,6316.61909598089
2018-03-29 00:00:00,6444.42456248507
2018-03-30 00:00:00,5793.15377243992
2018-03-31 00:00:00,5594.0986527668
2018-04-01 00:00:00,5657.63883192693
2018-04-02 00:00:00,5551.80947268954
2018-04-03 00:00:00,5759.3883871942
2018-04-04 00:00:00,6079.49410793449
2018-04-05 00:00:00,5572.17619541834
2018-04-06 00:00:00,5596.90387792705
2018-04-07 00:00:00,5394.61295126494
2018-04-08 00:00:00,5602.72526343649
2018-04-09 00:00:00,5693.0803046604
2018-04-10 00:00:00,5500.64423174426
2018-04-11 00:00:00,5523.63314006776
2018-04-12 00:00:00,5597.28293886394
2018-04-13 00:00:00,6356.18780219974
2018-04-14 00:00:00,6358.19810162186
2018-04-15 00:00:00,6400.31223196737
2018-04-16 00:00:00,6696.69782404869
2018-04-17 00:00:00,6485.52179498165
2018-04-18 00:00:00,6363.61394470406
2018-04-19 00:00:00,6541.30498157467
2018-04-20 00:00:00,6705.43842441534
2018-04-21 00:00:00,6903.040810828
2018-04-22 00:00:00,7214.42435732407
2018-04-23 00:00:00,7144.69283076301
2018-04-24 00:00:00,7273.93085699255
2018-04-25 00:00:00,7939.90733712086
2018-04-26 00:00:00,7251.00700411944
2018-04-27 00:00:00,7615.78749074409
2018-04-28 00:00:00,7360.43697012608
2018-04-29 00:00:00,7615.05969381546
2018-04-30 00:00:00,7693.29875384611
2018-05-01 00:00:00,7612.81716060281
2018-05-02 00:00:00,7526.05040442131
2018-05-03 00:00:00,7634.62059013229
2018-05-04 00:00:00,7966.85973747061
2018-05-05 00:00:00,8049.31947896192
2018-05-06 00:00:00,8157.91004488511
2018-05-07 00:00:00,8014.94402140407
2018-05-08 00:00:00,7800.11200145932
2018-05-09 00:00:00,7709.75885644101
2018-05-10 00:00:00,7807.75963986333
2018-05-11 00:00:00,7528.16597938797
2018-05-12 00:00:00,7029.57029903912
2018-05-13 00:00:00,7090.48604377296
2018-05-14 00:00:00,7264.6060262116
2018-05-15 00:00:00,7288.91651869781
2018-05-16 00:00:00,7164.91957071274
2018-05-17 00:00:00,7060.76184574524
2018-05-18 00:00:00,6832.05675059129
2018-05-19 00:00:00,6957.71854063622
2018-05-20 00:00:00,6938.31699218853
2018-05-21 00:00:00,7175.28519522483
2018-05-22 00:00:00,7086.85828205926
2018-05-23 00:00:00,6794.13659491322
2018-05-24 00:00:00,6452.84454222493
2018-05-25 00:00:00,6451.96593349015
2018-05-26 00:00:00,6410.17346981421
2018-05-27 00:00:00,6287.36572071972
2018-05-28 00:00:00,6268.65457528505
2018-05-29 00:00:00,6114.68016908306
2018-05-30 00:00:00,6458.39158435388
2018-05-31 00:00:00,6325.93596797257
2018-06-01 00:00:00,6378.50988363779
2018-06-02 00:00:00,6416.49926375224
2018-06-03 00:00:00,6485.9791236006
2018-06-04 00:00:00,6548.98105963373
2018-06-05 00:00:00,6379.64867130206
2018-06-06 00:00:00,6453.97486533886
2018-06-07 00:00:00,6455.7747382787
2018-06-08 00:00:00,6456.07208560492
2018-06-09 00:00:00,6418.37145609124
2018-06-10 00:00:00,6296.97488572712
2018-06-11 00:00:00,5742.16240514467
2018-06-12 00:00:00,5843.24934695296
2018-06-13 00:00:00,5602.55736688324
2018-06-14 00:00:00,5365.95089087565
2018-06-15 00:00:00,5745.77635313867
2018-06-16 00:00:00,5513.5059425968
2018-06-17 00:00:00,5575.47462000085
2018-06-18 00:00:00,5537.78581292838
2018-06-19 00:00:00,5739.10624613371
2018-06-20 00:00:00,5787.70727130613
2018-06-21 00:00:00,5799.5820908903
2018-06-22 00:00:00,5764.79421849685
2018-06-23 00:00:00,5218.85631194245
2018-06-24 00:00:00,5288.16399790537
2018-06-25 00:00:00,5281.93659926409
2018-06-26 00:00:00,5333.72214263943
2018-06-27 00:00:00,5210.1479899741
2018-06-28 00:00:00,5290.6737269739
2018-06-29 00:00:00,5084.69106567308
2018-06-30 00:00:00,5283.29479420747
2018-07-01 00:00:00,5440.17379498813
2018-07-02 00:00:00,5406.72684365228
2018-07-03 00:00:00,5665.52237732399
2018-07-04 00:00:00,5573.1992541619
2018-07-05 00:00:00,5626.72011208594
2018-07-06 00:00:00,5590.10187002119
2018-07-07 00:00:00,5618.14916708082
2018-07-08 00:00:00,5751.33614300569
2018-07-09 00:00:00,5701.72484374144
2018-07-10 00:00:00,5655.7518353565065
2018-07-11 00:00:00,5375.23937875125
2018-07-12 00:00:00,5458.102019084509
2018-07-13 00:00:00,5341.042604073937
2018-07-14 00:00:00,5341.348717087246
2018-07-15 00:00:00,5338.573645717036
2018-07-16 00:00:00,5437.5493303755975
2018-07-17 00:00:00,5759.151032301332
2018-07-18 00:00:00,6267.915434124115
2018-07-19 00:00:00,6298.918285054728
2018-07-20 00:00:00,6385.8560486394035
2018-07-21 00:00:00,6249.723945766886
2018-07-22 00:00:00,6291.363888308133
2018-07-23 00:00:00,6299.444002566415
2018-07-24 00:00:00,6589.828539309674
2018-07-25 00:00:00,7208.170809065437
2018-07-26 00:00:00,6938.9478083091435
2018-07-27 00:00:00,6809.667694149563
2018-07-28 00:00:00,6978.229105126503
2018-07-29 00:00:00,7018.620455027613
2018-07-30 00:00:00,7031.379320938153
2018-07-31 00:00:00,6991.898123306134
2018-08-01 00:00:00,6620.025850577677
2018-08-02 00:00:00,6526.603970989814
2018-08-03 00:00:00,6508.750288387242
2018-08-04 00:00:00,6400.122154602488
2018-08-05 00:00:00,6052.422052424287
2018-08-06 00:00:00,6086.0126668834955
2018-08-07 00:00:00,5991.880590952286
2018-08-08 00:00:00,5784.379065293719
2018-08-09 00:00:00,5391.7506046932485
2018-08-10 00:00:00,5668.040627423172
2018-08-11 00:00:00,5399.127407091566
2018-08-12 00:00:00,5432.948014023314
2018-08-13 00:00:00,5542.702685564401
2018-08-14 00:00:00,5511.070995756248
2018-08-15 00:00:00,5475.139208176972
2018-08-16 00:00:00,5526.404490362594
2018-08-17 00:00:00,5547.444938145112
2018-08-18 00:00:00,5734.876520056552
2018-08-19 00:00:00,5573.613065991051
2018-08-20 00:00:00,5661.142367248036
2018-08-21 00:00:00,5433.667530970411
2018-08-22 00:00:00,5587.638700455062
2018-08-23 00:00:00,5468.166884227831
2018-08-24 00:00:00,5650.027407082222
2018-08-25 00:00:00,5748.5660640177475
2018-08-26 00:00:00,5792.9910094641555
2018-08-27 00:00:00,5781.281466258974
2018-08-28 00:00:00,5916.229933390222
2018-08-29 00:00:00,6053.1570798805615
2018-08-30 00:00:00,6018.80444459607
2018-08-31 00:00:00,6022.670594380095
2018-09-01 00:00:00,6052.196057820878
2018-09-02 00:00:00,6210.346385288625
2018-09-03 00:00:00,6298.547766843032
2018-09-04 00:00:00,6251.0446291349635
2018-09-05 00:00:00,6351.9745875808385
2018-09-06 00:00:00,5814.853692742042
2018-09-07 00:00:00,5591.49667890688
2018-09-08 00:00:00,5533.473540870783
2018-09-09 00:00:00,5346.1150804555145
2018-09-10 00:00:00,5416.1876337246495
2018-09-11 00:00:00,5440.394666863841
2018-09-12 00:00:00,5413.0920792291945
2018-09-13 00:00:00,5445.1864556670525
2018-09-14 00:00:00,5547.80576785936
2018-09-15 00:00:00,5589.230537499747
2018-09-16 00:00:00,5615.206559224263
2018-09-17 00:00:00,5596.492778907699
2018-09-18 00:00:00,5356.404321289401
2018-09-19 00:00:00,5434.348002379156
2018-09-20 00:00:00,5468.725716828265
2018-09-21 00:00:00,5513.343904052761
2018-09-22 00:00:00,5744.136218555349
2018-09-23 00:00:00,5738.350863102496
2018-09-24 00:00:00,5712.025607618616
2018-09-25 00:00:00,5612.18787824738
2018-09-26 00:00:00,5475.372465322952
2018-09-27 00:00:00,5500.052357889662
2018-09-28 00:00:00,5762.1569228650305
2018-09-29 00:00:00,5713.860448690185
2018-09-30 00:00:00,5689.150752617487
2018-10-01 00:00:00,5709.444873555472
2018-10-02 00:00:00,5699.366405320461
2018-10-03 00:00:00,5647.7917678231715
2018-10-04 00:00:00,5663.762702492816
2018-10-05 00:00:00,5712.392040230988
2018-10-06 00:00:00,5743.881773200532
2018-10-07 00:00:00,5716.06566135643
2018-10-08 00:00:00,5714.58732053724
2018-10-09 00:00:00,5789.571664828246
2018-10-10 00:00:00,5765.315442667986
2018-10-11 00:00:00,5708.285300080844
2018-10-12 00:00:00,5378.812901282359
2018-10-13 00:00:00,5435.152252227031
2018-10-14 00:00:00,5460.479662510203
2018-10-15 00:00:00,5477.997000285794
2018-10-16 00:00:00,5749.943377570957
2018-10-17 00:00:00,5733.577967442989
2018-10-18 00:00:00,5770.401283080519
2018-10-19 00:00:00,5688.405467220703
2018-10-20 00:00:00,5624.331560350614
2018-10-21 00:00:00,5666.706855232929
2018-10-22 00:00:00,5673.427861798461
2018-10-23 00:00:00,5680.696983220314
2018-10-24 00:00:00,5642.087024994513
2018-10-25 00:00:00,5688.11489419617
2018-10-26 00:00:00,5677.783658338044
2018-10-27 00:00:00,5668.632596197365
2018-10-28 00:00:00,5658.320482014086
2018-10-29 00:00:00,5686.291638494948
2018-10-30 00:00:00,5532.143666439387
2018-10-31 00:00:00,5581.364355163564
2018-11-01 00:00:00,5626.595263538682
2018-11-02 00:00:00,5594.796078456634
2018-11-03 00:00:00,5642.822798225919
2018-11-04 00:00:00,5610.1082720915365
2018-11-05 00:00:00,5571.532598411039
2018-11-06 00:00:00,5622.847452632879
2018-11-07 00:00:00,5661.282728305886
2018-11-08 00:00:00,5750.268513872207
2018-11-09 00:00:00,5709.172733001041
2018-11-10 00:00:00,5657.14175769938
2018-11-11 00:00:00,5671.813724488671
2018-11-12 00:00:00,5681.930133291645
2018-11-13 00:00:00,5712.631316020645
2018-11-14 00:00:00,5652.666817424405
2018-11-15 00:00:00,5116.710876025453
2018-11-16 00:00:00,5021.676428556068
2018-11-17 00:00:00,4912.161782594565
2018-11-18 00:00:00,4903.771999504687
2018-11-19 00:00:00,4941.323038473769
2018-11-20 00:00:00,4268.7390941102285
2018-11-21 00:00:00,3913.915596611942
2018-11-22 00:00:00,4051.581143512385
2018-11-23 00:00:00,3777.2525561724347
2018-11-24 00:00:00,3859.883049960617
2018-11-25 00:00:00,3435.6410894282035
2018-11-26 00:00:00,3563.677176201066
2018-11-27 00:00:00,3363.313496801238
2018-11-28 00:00:00,3392.720801098526
2018-11-29 00:00:00,3753.5187029837284
2018-11-30 00:00:00,3756.9131074181764
2018-12-01 00:00:00,3542.6008406720716
2018-12-02 00:00:00,3700.709211889301
2018-12-03 00:00:00,3636.406656225802
2018-12-04 00:00:00,3415.806679970257
2018-12-05 00:00:00,3476.5308489339286
2018-12-06 00:00:00,3306.396143520231
2018-12-07 00:00:00,3047.302770074671
2018-12-08 00:00:00,2993.996017356425
2018-12-09 00:00:00,3008.2102574181217
2018-12-10 00:00:00,3114.0351542207354
2018-12-11 00:00:00,3023.588515095156
2018-12-12 00:00:00,2983.771971276167
2018-12-13 00:00:00,3022.8944800491818
2018-12-14 00:00:00,2899.625754556271
2018-12-15 00:00:00,2844.4344390192364
2018-12-16 00:00:00,2849.1645591575707
2018-12-17 00:00:00,2844.92459347512
2018-12-18 00:00:00,3089.184055503012
2018-12-19 00:00:00,3213.6273328240104
2018-12-20 00:00:00,3238.490342050023
2018-12-21 00:00:00,3548.2892308501864
2018-12-22 00:00:00,3382.6378514285184
2018-12-23 00:00:00,3482.9232999350256
2018-12-24 00:00:00,3465.5018500891238
2018-12-25 00:00:00,3528.218555677152
2018-12-26 00:00:00,3293.5477910490317
2018-12-27 00:00:00,3328.5833976446324
2018-12-28 00:00:00,3138.0210758022185
2018-12-29 00:00:00,3368.9529053965334
2018-12-30 00:00:00,3302.3266349665646
2018-12-31 00:00:00,3330.3767937287744
2019-01-01 00:00:00,3213.2705085721127
2019-01-02 00:00:00,3310.188225983349
2019-01-03 00:00:00,3418.9692796092563
2019-01-04 00:00:00,3314.6567014131156
2019-01-05 00:00:00,3348.046535552132
2019-01-06 00:00:00,3323.4952004015563
2019-01-07 00:00:00,3517.629616417141
2019-01-08 00:00:00,3475.420368191599
2019-01-09 00:00:00,3470.0339292833546
2019-01-10 00:00:00,3447.49659942258
2019-01-11 00:00:00,3149.5005567566664
2019-01-12 00:00:00,3168.226044388304
2019-01-13 00:00:00,3137.3866896586424
2019-01-14 00:00:00,3050.33043321904
2019-01-15 00:00:00,3179.544036522767
2019-01-16 00:00:00,3126.1074492911475
2019-01-17 00:00:00,3156.406672065189
2019-01-18 00:00:00,3178.251141862605
2019-01-19 00:00:00,3164.9787235822005
2019-01-20 00:00:00,3232.534422173172
2019-01-21 00:00:00,3113.656957951492
2019-01-22 00:00:00,3105.835969148997
2019-01-23 00:00:00,3142.682737719553
2019-01-24 00:00:00,3122.882419715553
2019-01-25 00:00:00,3152.3662680719012
2019-01-26 00:00:00,3126.352824629134
2019-01-27 00:00:00,3124.1959424476163
2019-01-28 00:00:00,3113.085326530264
2019-01-29 00:00:00,3002.8935392161175
2019-01-30 00:00:00,2984.8432582052073
2019-01-31 00:00:00,3010.705807101905
2019-02-01 00:00:00,2997.97093291285
2019-02-02 00:00:00,3023.775820380922
2019-02-03 00:00:00,3043.057055435459
2019-02-04 00:00:00,3015.1089637469477
2019-02-05 00:00:00,3028.4293156463723
2019-02-06 00:00:00,3041.88316866154
2019-02-07 00:00:00,2996.2679495062894
2019-02-08 00:00:00,2993.36140522091
2019-02-09 00:00:00,3234.8538902020764
2019-02-10 00:00:00,3237.613687573021
2019-02-11 00:00:00,3245.624681442248
2019-02-12 00:00:00,3219.9365073768286
2019-02-13 00:00:00,3207.101342530084
2019-02-14 00:00:00,3205.1829589525296
2019-02-15 00:00:00,3177.629675836314
2019-02-16 00:00:00,3187.916117100239
2019-02-17 00:00:00,3206.8268090516453
2019-02-18 00:00:00,3245.0065639135332
2019-02-19 00:00:00,3436.0103249168624
2019-02-20 00:00:00,3452.4867782604124
2019-02-21 00:00:00,3505.1792542591875
2019-02-22 00:00:00,3469.8484759450475
2019-02-23 00:00:00,3504.8708559269126
2019-02-24 00:00:00,3629.8515115645214
2019-02-25 00:00:00,3300.1736362915094
2019-02-26 00:00:00,3366.264588768651
2019-02-27 00:00:00,3343.7243402158847
2019-02-28 00:00:00,3351.1545442284687
2019-03-01 00:00:00,3354.869173308735
2019-03-02 00:00:00,3356.4325594045613
2019-03-03 00:00:00,3359.554123750983
